material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Zn_wyckoff,num_Zn_chemenvs,CN,element,charge_range,is_single_charge
mp-1227136,Ca4ZnFe3(SiO3)8,1.853247368697047,0.2280137368624653,[6.0],2.0,2.0,2.0,Octahedron,1d,1,6.0,Zn,0.0,True
mp-1227205,Ca8Zn4Si3Ge5O28,1.616834582048964,0.5093299035457785,[4.0],2.0,2.0,2.0,Tetrahedron,1a,1,4.0,Zn,0.0,True
mp-1227270,CaTi8Zn2O19,1.896965733155295,0.1811548028834442,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,4.0,Zn,0.0,True
mp-1227270,CaTi8Zn2O19,1.896965733155295,0.1811548028834442,"[4.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron",1a,2,6.0,Zn,0.0,True
mp-1227396,BaYZn3CoO7,1.7964343678759136,0.2656505127645979,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True
mp-1227427,Ca6Mg2ZnP6(H2O5)6,1.6357744526369502,0.4458092959260854,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-1227662,Ca2ZnFe(SiO3)4,1.8808352652145024,0.2324865260360132,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-1227934,BaMgV2ZnO8,1.719551431523115,0.3937774780191787,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Zn,0.0,True
mp-1228048,Ba4Ta2TiZnO12,0.0041112861832558,1.9476818040986736,[6.0],2.0,2.0,2.0,Octahedron,1b,1,6.0,Zn,0.0,True
mp-1228110,Ba3TiZnWO9,1.6595669167421403,0.4469438022389692,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-1228163,CaMnZnAs2H3O10,2.0539999128519213,0.0652561626005947,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-1228198,Ca4MgZnAs4(H2O5)4,1.7565735993223044,0.3447588011303663,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-1228317,Ba2Y2Zn8O13,1.8097897429226493,0.2635910437473016,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane","2b, 1a",2,3.0,Zn,0.0,True
mp-1228317,Ba2Y2Zn8O13,1.8097897429226493,0.2635910437473016,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane","2b, 1a",2,4.0,Zn,0.0,True
mp-1228595,Ba2Tm2Zn8O13,1.8097652278987693,0.2651785767593604,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane","2b, 1a",2,3.0,Zn,0.0,True
mp-1228595,Ba2Tm2Zn8O13,1.8097652278987693,0.2651785767593604,"[3.0, 4.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal plane","2b, 1a",2,4.0,Zn,0.0,True
mp-12326,CaZn(GeO3)2,1.7326868031977891,0.4024927740291462,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Zn,0.0,True
mp-1249045,VZn(SiO3)2,1.570610221568528,0.6291572811276136,[4.0],2.0,2.0,2.0,See-saw,4e,1,4.0,Zn,0.0,True
mp-1255447,ZnFe(SiO3)2,1.634233529370158,0.5278996832824037,[4.0],2.0,2.0,2.0,See-saw,2e,1,4.0,Zn,0.0,True
mp-1258028,ZnSi2NiO6,1.6515268643853294,0.5034594955108374,[4.0],2.0,2.0,2.0,See-saw,2e,1,4.0,Zn,0.0,True
mp-1264233,ZnCo(SiO3)2,1.616759345726826,0.5504727454672997,[4.0],2.0,2.0,2.0,See-saw,4e,1,4.0,Zn,0.0,True
mp-1277731,VZnPO5,1.5805737202362926,0.5964835167306136,[5.0],2.0,2.0,2.0,Square pyramid,2a,1,5.0,Zn,0.0,True
mp-1280709,LiV3Zn2O8,1.9489293396280427,0.0572548741980169,[4.0],2.0,2.0,2.0,Tetrahedron,4c,1,4.0,Zn,0.0,True
mp-1290989,LiV3Zn2O8,1.9252898879098752,0.0922775618658651,[4.0],2.0,2.0,2.0,Tetrahedron,1a,1,4.0,Zn,0.0,True
mp-1302478,LiV3Zn2O8,1.949376732087493,0.0601677890723578,[4.0],2.0,2.0,2.0,Tetrahedron,2i,1,4.0,Zn,0.0,True
mp-1303832,LiV3Zn2O8,1.9421887786359573,0.0670873821033146,[4.0],2.0,2.0,2.0,Tetrahedron,2i,1,4.0,Zn,0.0,True
mp-1307235,CaMnZnAs2H3O10,1.9685396420474923,0.140356162073294,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-1311636,LiV3Zn2O8,1.9209463637663904,0.100782346328936,[4.0],2.0,2.0,2.0,Tetrahedron,1a,1,4.0,Zn,0.0,True
mp-13199,Zn3TeO6,1.578100646692056,0.5404922047564475,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Square pyramid","4f, 2e",3,4.0,Zn,0.0,True
mp-13199,Zn3TeO6,1.578100646692056,0.5404922047564475,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Square pyramid","4f, 2e",3,5.0,Zn,0.0,True
mp-13199,Zn3TeO6,1.578100646692056,0.5404922047564475,"[4.0, 5.0, 6.0]",2.0,2.0,2.0,"Tetrahedron, Octahedron, Square pyramid","4f, 2e",3,6.0,Zn,0.0,True
mp-1320262,ZnFe(SiO3)2,1.5575558493169142,0.6360440117338128,[4.0],2.0,2.0,2.0,See-saw,2i,1,4.0,Zn,0.0,True
mp-1333433,VZnNiP2O9,1.697881240077606,0.5609912836531352,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Zn,0.0,True
mp-1337096,ZnCrP2O7,1.881880694929826,0.2567492351916644,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2i,1,5.0,Zn,0.0,True
mp-1344325,ZnNiP2O7,1.982728674287276,0.1398452711821904,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4i,1,5.0,Zn,0.0,True
mp-1350669,Zn3Cu3(AsO4)4,1.622206443244755,0.5160249052389547,[6.0],2.0,2.0,2.0,"Octahedron, Trigonal prism","4e, 2a",2,6.0,Zn,0.0,True
mp-1358135,V4Zn(PO4)6,1.891858558324812,0.210322416740195,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-1358311,MnZnAsO5,1.7697512212181556,0.3441944329590417,[4.0],2.0,2.0,2.0,See-saw,4a,1,4.0,Zn,0.0,True
mp-1359749,ZnCu(PO3)4,1.6503434485201836,0.4317592425996299,[6.0],2.0,2.0,2.0,Octahedron,2e,1,6.0,Zn,0.0,True
mp-1367944,ZnCoP2O7,1.9331173287832768,0.1722946251118086,[5.0],2.0,2.0,2.0,Trigonal bipyramid,1a,1,5.0,Zn,0.0,True
mp-1367959,VZnP2O7,1.6921764811397295,0.571475497852813,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4i,1,5.0,Zn,0.0,True
mp-1370903,MnZnP2O7,1.791132693152523,0.3556836713093546,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2i,1,5.0,Zn,0.0,True
mp-13726,Na3SrLaZnSi6O17,1.5758711410662047,0.5846221381221351,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-1376100,ZnFeP2O7,1.8163942991673363,0.3140296864264453,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2i,1,5.0,Zn,0.0,True
mp-1376498,ZnSnP2O7,1.801379931161272,0.3117789118859609,[4.0],2.0,2.0,2.0,See-saw,2i,1,4.0,Zn,0.0,True
mp-1378836,ZnCuP2O7,1.8849558404021205,0.2891360792062441,[5.0],2.0,2.0,2.0,Trigonal bipyramid,2i,1,5.0,Zn,0.0,True
mp-13810,Na2TiZn2SiO7,1.8383037938451527,0.1652693959877269,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True
mp-1400342,Zn2Co3O8,1.8148727614834248,0.3212043836107013,[6.0],2.0,2.0,2.0,Trigonal prism,2i,1,6.0,Zn,0.0,True
mp-1403705,Mn3Zn2O8,1.5512263551651784,0.5864546710107955,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Zn,0.0,True
mp-14065,Na2TiZn2GeO7,1.9089886988111504,0.1105322008371784,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True
mp-14345,BaZnP2O7,1.0685757933242837,1.1728549344552437,[5.0],2.0,2.0,2.0,Square pyramid,2i,1,5.0,Zn,0.0,True
mp-14536,KNa2Zn3(PO4)3,2.0644700196382435,-0.1283075327531742,[4.0],2.0,2.0,2.0,Tetrahedron,6c,1,4.0,Zn,0.0,True
mp-14648,NaZnPO4,1.895754009035348,0.066696629058349,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-14901,NaZnAsO4,1.967420036154366,-0.027222538145109,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-15438,ZnP4O11,1.8819862044875435,0.1645718030358566,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Zn,0.0,True
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,5.0,Zn,0.0,True
mp-15483,Zn3(AsO4)2,1.3187236435059728,0.7766981034948603,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",4e,2,6.0,Zn,0.0,True
mp-15519,NdZn(BO2)5,1.26389738995668,0.8455975261090984,[6.0],2.0,2.0,2.0,Trigonal prism,4e,1,6.0,Zn,0.0,True
mp-15520,TbZn(BO2)5,1.341519469417604,0.7773429214920582,[6.0],2.0,2.0,2.0,Trigonal prism,4e,1,6.0,Zn,0.0,True
mp-15526,SrVZnP2O9,2.0283044458928474,-0.0691452434682836,[4.0],2.0,2.0,2.0,Tetrahedron,8c,1,4.0,Zn,0.0,True
mp-15531,BaVZnP2O9,1.8856014777305,0.168300653720437,[4.0],2.0,2.0,2.0,Square pyramid,8c,1,4.0,Zn,0.0,True
mp-15739,BaZn2(AsO4)2,1.876533859648493,0.147992809853841,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-15740,SrZn2(AsO4)2,1.874725484645627,0.1522145031181507,[4.0],2.0,2.0,2.0,Tetrahedron,4e,1,4.0,Zn,0.0,True
mp-15904,BaGd2ZnO5,1.12587877908146,1.0524511512688035,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Zn,0.0,True
mp-1638816,ZnCoP2O7,1.9222270509321748,0.1849919331359292,[5.0],2.0,2.0,2.0,Trigonal bipyramid,1a,1,5.0,Zn,0.0,True
mp-16538,Ba5Gd8Zn4O21,1.587438397242605,0.5540198133709058,[5.0],2.0,2.0,2.0,Square pyramid,4h,1,5.0,Zn,0.0,True
mp-1662022,Ta2Zn2CrO8,1.3707647951755364,0.9004627179324827,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4i,2,5.0,Zn,0.0,True
mp-1662022,Ta2Zn2CrO8,1.3707647951755364,0.9004627179324827,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4i,2,6.0,Zn,0.0,True
mp-16819,ZnTeO3,1.7660628728095955,0.3882312098412474,[5.0],2.0,2.0,2.0,Trigonal bipyramid,8c,1,5.0,Zn,0.0,True
mp-16834,Zn3(AsO4)2,1.9469158476828992,0.151587376534413,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2d, 4e",2,5.0,Zn,0.0,True
mp-16834,Zn3(AsO4)2,1.9469158476828992,0.151587376534413,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","2d, 4e",2,6.0,Zn,0.0,True
mp-16882,ZnMoO4,1.9003975937583768,0.1576359504450744,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",2i,2,5.0,Zn,0.0,True
mp-16882,ZnMoO4,1.9003975937583768,0.1576359504450744,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid",2i,2,6.0,Zn,0.0,True
mp-17177,Nb2ZnO6,2.237300256675524,-0.0903515306422963,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Zn,0.0,True
mp-17458,V2Zn2O7,1.7313725375423057,0.3470357473923436,[5.0],2.0,2.0,2.0,Trigonal bipyramid,4f,1,5.0,Zn,0.0,True
mp-17545,V2Zn3O8,2.015026182825693,0.0966135361850568,[6.0],2.0,2.0,2.0,Octahedron,"4e, 2a",1,6.0,Zn,0.0,True
mp-17561,MnNb2Zn2O8,1.2088705620531937,1.0501453636492564,[6.0],2.0,2.0,2.0,Octahedron,4f,1,6.0,Zn,0.0,True
mp-17709,Na2ZnSiO4,2.053343057317246,-0.1469396035089137,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
mp-17808,Nb2Zn4O9,3.155543620824106,-0.8457950982191684,[6.0],2.0,2.0,2.0,Octahedron,4d,1,6.0,Zn,0.0,True
mp-17911,Ba2ZnO3,1.998543456217716,-0.0139965761209884,[4.0],2.0,2.0,2.0,Tetrahedron,4f,1,4.0,Zn,0.0,True
mp-17924,ZnP2PbO7,1.60822534857069,0.5115065440918315,[5.0],2.0,2.0,2.0,Square pyramid,4e,1,5.0,Zn,0.0,True
mp-18037,LiNbZnO4,1.9847741600317783,0.0142928079113829,[4.0],2.0,2.0,2.0,Tetrahedron,4c,1,4.0,Zn,0.0,True
mp-18084,BaTb2ZnO5,1.1645536712691815,1.0046487847651515,[5.0],2.0,2.0,2.0,Square pyramid,4c,1,5.0,Zn,0.0,True
mp-18097,V4Zn3(PO4)6,1.7231764991983134,0.3964059135035233,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","1a, 2i",2,5.0,Zn,0.0,True
mp-18097,V4Zn3(PO4)6,1.7231764991983134,0.3964059135035233,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","1a, 2i",2,6.0,Zn,0.0,True
mp-18168,TlZnPO4,1.875344523484333,0.1035693480536563,[4.0],2.0,2.0,2.0,Tetrahedron,2a,1,4.0,Zn,0.0,True
mp-18296,Ba5Dy8Zn4O21,1.6127754683342927,0.517092902699385,[5.0],2.0,2.0,2.0,Square pyramid,4h,1,5.0,Zn,0.0,True
mp-18308,CaZn2(PO4)2,1.4328346210524592,0.7823222332128713,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal bipyramid",2i,2,4.0,Zn,0.0,True
mp-18308,CaZn2(PO4)2,1.4328346210524592,0.7823222332128713,"[4.0, 5.0]",2.0,2.0,2.0,"Tetrahedron, Trigonal bipyramid",2i,2,5.0,Zn,0.0,True
mp-18369,Ta2MnZn2O8,1.5675850216191984,0.753810345349083,[4.0],2.0,2.0,2.0,Octahedron,4f,1,4.0,Zn,0.0,True
mp-18373,ZnSe2O5,2.2027576402288367,-0.0838992552717791,[6.0],2.0,2.0,2.0,Octahedron,4c,1,6.0,Zn,0.0,True
mp-18463,RbZnPO4,1.7755460478191598,0.2862648854103936,[4.0],2.0,2.0,2.0,Tetrahedron,2a,1,4.0,Zn,0.0,True
mp-18575,Nb2Zn3O8,2.1670004820659488,0.0883472426477296,[6.0],2.0,2.0,2.0,Octahedron,"4f, 2e",1,6.0,Zn,0.0,True
mp-18578,TlZnAsO4,1.935970185773721,0.0300240037086405,[4.0],2.0,2.0,2.0,Tetrahedron,2a,1,4.0,Zn,0.0,True
mp-18591,KZnPO4,1.9478429692172008,-0.0208922746126463,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
mp-18918,ZnWO4,2.3529245788686493,-0.175383059856398,[6.0],2.0,2.0,2.0,Octahedron,2f,1,6.0,Zn,0.0,True
mp-21667,CeZn(BO2)5,1.2500370213144048,0.8539893348796148,[6.0],2.0,2.0,2.0,Trigonal prism,4e,1,6.0,Zn,0.0,True
mp-21724,ZnSiPbO4,1.9263304736648,0.0793673574874535,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
mp-2226511,MgV3Zn2O8,1.8254316048077457,0.2575853816499004,[4.0],2.0,2.0,2.0,Tetrahedron,2i,1,4.0,Zn,0.0,True
mp-23609,Zn3B7ClO13,2.0488023606250514,0.0486165442542173,[4.0],2.0,2.0,2.0,Trigonal bipyramid,6b,1,4.0,Zn,0.0,True
mp-23787,Na2ZnH8(SO6)2,2.09010084012768,0.0356298754234471,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-23799,NaZnP2HO7,1.3367378200599631,0.7772337294252387,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Zn,0.0,True
mp-23838,Zn2PH2CO7,1.856114096347343,0.290312086194843,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,5.0,Zn,0.0,True
mp-23838,Zn2PH2CO7,1.856114096347343,0.290312086194843,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Square pyramid",4e,2,6.0,Zn,0.0,True
mp-23969,ZnH2SeO5,2.165748735500677,-0.023100424578974,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Zn,0.0,True
mp-24001,NaZn2P2HO8,1.8551819224411743,0.1747387778674909,[4.0],2.0,2.0,2.0,"Tetrahedron, Trigonal bipyramid",2i,2,4.0,Zn,0.0,True
mp-24004,Zn2PHO5,1.770008387142766,0.3306780769670623,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","4f, 4g",2,5.0,Zn,0.0,True
mp-24004,Zn2PHO5,1.770008387142766,0.3306780769670623,"[5.0, 6.0]",2.0,2.0,2.0,"Octahedron, Trigonal bipyramid","4f, 4g",2,6.0,Zn,0.0,True
mp-24018,CaZnAsHO5,1.6165500063285674,0.4480857885691319,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Zn,0.0,True
mp-24216,ZnHgAsHO5,1.2855549938333184,0.7682363459303397,[6.0],2.0,2.0,2.0,Octahedron,4a,1,6.0,Zn,0.0,True
mp-24366,K2ZnH12(SO7)2,1.940475921736672,0.1689508322417204,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-24502,ZnH2(SO4)2,1.9694511213949724,0.130455605518792,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-24507,Na6Zn3P4H6O19,2.356679307598492,-0.5582880377824132,[4.0],2.0,2.0,2.0,Tetrahedron,12b,1,4.0,Zn,0.0,True
mp-24547,ZnH2(SeO4)2,2.00524236146327,0.1022055108439445,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-24585,LiZnPH2O5,1.8767225226619944,0.1359406036935713,[4.0],2.0,2.0,2.0,Tetrahedron,4a,1,4.0,Zn,0.0,True
mp-24654,KZnP2H5O9,1.9305983633329504,0.0511779145424152,[4.0],2.0,2.0,2.0,Tetrahedron,2i,1,4.0,Zn,0.0,True
mp-24683,RbZn2P2HO8,1.7908028074265885,0.2222805478400824,[4.0],2.0,2.0,2.0,Tetrahedron,2i,1,4.0,Zn,0.0,True
mp-2712526,Na3Zn3SnPS5O24,1.718402965710928,0.3436074693395626,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712540,Na2ZnSn3P4(SO12)2,1.8080746681479776,0.2330442197616374,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712544,Na6Sc4Zn4SiS11O48,1.6189115015877846,0.4433832018366869,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712546,Na2Hf3ZnP4(SO12)2,1.802353440684304,0.2622835097105127,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712592,Na2Hf3ZnSi2(SO6)4,1.7575352584303947,0.3236638822261919,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712596,Na2Zr3ZnSi2(SO6)4,1.7820236065313264,0.3086608235844365,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712610,Na2Zr3ZnP4(SO12)2,1.815988771170406,0.2555929110934979,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712630,Na6Al4Zn4SiS11O48,1.643145337828481,0.399576006209225,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712632,Na3Zn2Ga2PS5O24,1.7440837096270665,0.3017728029113423,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712665,Na3ZrZn3PS5O24,1.6355680828496382,0.4367607377808218,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712681,Na3Al2Zn2PS5O24,1.7046524870272886,0.3415520516594409,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712696,Na3TiZn3PS5O24,1.7437811470118345,0.3189925681916564,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712701,Na3HfZn3PS5O24,1.6474699291308657,0.4229875749880595,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712709,Na3ScZnP2SO12,1.6204257994852598,0.4657205725653345,[6.0],2.0,2.0,2.0,Octahedron,6a,1,6.0,Zn,0.0,True
mp-2712726,Na6Zr2Zn6SiS11O48,1.6099660897038124,0.4676423059956316,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2712727,Na6Zn6SiSn2S11O48,1.6585678053838997,0.4011224634396876,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2712748,Na2Ti3ZnP4(SO12)2,1.8719429599015465,0.1705369874891588,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712771,Na9Nb2Zn10P3(S5O24)3,1.719106089773044,0.3513288275012683,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712820,Na6Ti2Zn6SiS11O48,1.688622602620389,0.3651830653548993,[6.0],2.0,2.0,2.0,no_data,no_data,1,6.0,Zn,0.0,True
mp-2712874,ZnGe3P2(SO6)4,1.8365436439412584,0.1671142213984108,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712887,Na9Nb10Zn2Si9(PO8)9,1.6841874437769402,0.3851609436458479,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712904,Na7Ta3Zn(SiO4)6,0.8991098404527562,1.125733894888947,[6.0],2.0,2.0,2.0,Octahedron,"1c, 1a",1,6.0,Zn,0.0,True
mp-2712970,Hf3ZnP2(SO6)4,1.8216147320745608,0.2448304779599525,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712976,ZnSn3P2(SO6)4,1.8415276971696128,0.2033910606022738,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712993,Na9Ta10Zn2Si9(PO8)9,1.7116549272881567,0.3562229055961209,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2712995,Zr3ZnSiS5O24,1.8575314645272312,0.2334552192963634,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713001,ZnSiSn3S5O24,1.8454550107616283,0.2150819170093749,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713008,Ti3ZnSiS5O24,1.8548677645630616,0.1882672032346254,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713017,Nb2Zn2SiS5O24,1.86800083191781,0.1839822384195248,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713039,Zr3ZnP2(SO6)4,1.8431956956719329,0.2358886828207628,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713050,TaZnP(SO6)2,1.862506661877227,0.1537900554624909,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2713051,Ta2Zn2SiS5O24,1.84579690882368,0.2001832761099801,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713073,NbZnP(SO6)2,1.878619629566726,0.1431634138454749,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2713111,Ti3ZnP2(SO6)4,1.8819693162351443,0.1623774252675398,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713116,Hf3ZnSiS5O24,1.8420452357715589,0.2307150629642155,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713201,Na3Ta4Zn2(PO4)9,1.87021036471398,0.1745194568547392,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2a",1,6.0,Zn,0.0,True
mp-2713213,Nb4Zn2P6(SO12)3,1.7913938399347251,0.2437178828701501,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2a",1,6.0,Zn,0.0,True
mp-2713244,Na5Mg2Zn2PS5O24,1.492518056175525,0.5678640370566965,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713246,Na10Mg4Zn4SiS11O48,1.3600269180002296,0.7137106958477528,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713256,Na4ZnSn3(PO4)6,1.596161370907776,0.4619050384798409,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713266,Na4Hf3Zn(PO4)6,1.569752230118792,0.4980163808248933,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713282,Na9Ta2Zn10P3(S5O24)3,1.7363354849319437,0.3369335899759052,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713298,Na4Ti3Zn(PO4)6,1.6465108202841825,0.3992288728656287,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713299,Na18Nb4Zn20Si3(S11O48)3,1.7498027626481267,0.3227686428527009,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713301,Na18Ta4Zn20Si3(S11O48)3,1.739437782960663,0.3353797594282142,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713356,Na15Nb11Zn(SiO4)18,0.318996741930825,1.674226738971857,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
mp-2713371,Na3Nb4Zn2(PO4)9,1.8877182872193945,0.1597001057217775,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2a",1,6.0,Zn,0.0,True
mp-2713404,Na2ZnInP(SO6)2,1.7289286343205028,0.3571122993109728,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Zn,0.0,True
mp-2713421,Na10Ti5Zn3(PO4)12,1.514793795199632,0.5130860645450861,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Zn,0.0,True
